model_specification,formula,term,coefficient_log_odds,standard_error,z_statistic,p_value,odds_ratio,ci_low_log_odds,ci_high_log_odds,ci_low_odds_ratio,ci_high_odds_ratio,p_holm,p_fdr_bh
screen_model_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(model, Treatment(reference='Llama')):C(obfuscation_clean, Treatment(reference='no'))","C(model, Treatment(reference='Llama'))[T.Qwen]",-0.9454308726945692,0.1621127695709474,-5.831933383142953,5.478879404994103e-09,0.38851213556196296,-1.2631660624876668,-0.6276956829014715,0.2827573802949454,0.5338204764857745,3.287327642996462e-08,1.2327478661236732e-08
screen_model_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(model, Treatment(reference='Llama')):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.guided]",-0.9771417882038205,0.10919948406130418,-8.948227151469476,3.612370825100108e-19,0.3763853519514838,-1.1911688440943324,-0.7631147323133086,0.30386588457090163,0.46621203747071893,2.5286595775700756e-18,1.0837112475300326e-18
screen_model_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(model, Treatment(reference='Llama')):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.4655538566625887,0.12829655679955593,-11.423173725170942,3.203187646405981e-30,0.23095004282804957,-1.7170104873302159,-1.2140972259949616,0.1796022694011122,0.29697799732784236,2.8828688817653825e-29,2.882868881765383e-29
screen_model_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(model, Treatment(reference='Llama')):C(obfuscation_clean, Treatment(reference='no'))","C(parser, Treatment(reference='P1'))[T.P2]",-0.6975981272170331,0.1287680913018634,-5.417476644751185,6.044604243010676e-08,0.4977794720630468,-0.9499789485266508,-0.44521730590741543,0.38674916500854506,0.6406850362608821,3.022302121505338e-07,1.0880287637419217e-07
screen_model_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(model, Treatment(reference='Llama')):C(obfuscation_clean, Treatment(reference='no'))","C(year_num, Treatment(reference=2023))[T.2025]",-0.8285094621997474,0.26085187366142504,-3.176168338645397,0.0014923432512214917,0.4366997188923153,-1.339769739875933,-0.317249184523562,0.26190596813848516,0.7281492889837062,0.005969373004885967,0.0022385148768322375
screen_model_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(model, Treatment(reference='Llama')):C(obfuscation_clean, Treatment(reference='no'))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.7321178677056134,0.26764561686928173,-2.735400176806109,0.00623044804422349,0.4808894506090003,-1.2566936373894115,-0.20754209802181522,0.2845934417352275,0.8125790330831824,0.011211988003957084,0.00623044804422349
screen_model_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(model, Treatment(reference='Llama')):C(obfuscation_clean, Treatment(reference='no'))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.839586352127818,0.303102085024772,2.769978807830372,0.005605994001978542,2.3154090146531106,0.2455171818402676,1.4336555224153682,1.2782822466434691,4.194002474190804,0.011211988003957084,0.00623044804422349
screen_model_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(model, Treatment(reference='Llama')):C(obfuscation_clean, Treatment(reference='no'))","C(model, Treatment(reference='Llama'))[T.Qwen]:C(obfuscation_clean, Treatment(reference='no'))[T.yes]",-0.7482751091849463,0.24292163799377842,-3.0803147688478485,0.002067819317565063,0.47318203657727687,-1.2243927707182287,-0.27215744765166383,0.2939361327701355,0.7617343183681166,0.006203457952695189,0.002658624836869367
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))",Intercept,3.8411597469666114,0.3920682217195706,9.797171854734064,1.1578198266355515e-22,46.57946351842467,3.0727201529135884,4.609599341019634,21.600579713406134,100.4438978236167,1.0420378439719963e-21,5.789099133177757e-22
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.2612298069615735,0.12612375787739036,-9.999938379473774,1.5249191874952508e-23,0.2833054012181409,-1.5084278299961085,-1.0140317839270385,0.22125755915705916,0.3627534836104652,1.524919187495251e-22,1.5249191874952507e-22
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(prompt, Treatment(reference='evidence'))[T.guided]",-1.1662058808765838,0.14899867268386913,-7.826954830335475,4.998285654969791e-15,0.3115467471593599,-1.4582379130812393,-0.8741738486719284,0.2326458559844299,0.41720655308845944,3.498799958478853e-14,1.2495714137424477e-14
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.3006362885816682,0.16284364480742036,-7.987025162202717,1.3823388497824212e-15,0.27235843932330556,-1.6198039675154452,-0.9814686096478913,0.19793749746003303,0.37476031789077635,1.105871079825937e-14,4.607796165941404e-15
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(parser, Treatment(reference='P1'))[T.P2]",-0.7044361542472157,0.182305505789991,-3.864042126400172,0.00011152597488454585,0.4943872538359158,-1.0617483797789564,-0.3471239287154751,0.3458506032170816,0.7067177402087769,0.0006691558493072752,0.0002230519497690917
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(year_num, Treatment(reference=2023))[T.2025]",-0.8309694463960078,0.2633924222956825,-3.154872259245056,0.00160568391234848,0.43562676475152745,-1.3472091078963102,-0.31472978489570536,0.2599647828035911,0.7299861008914366,0.008028419561742401,0.0026761398539141335
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.7362222469943223,0.26876445325678944,-2.7392842992183306,0.006157310355548668,0.47891974288668127,-1.2629908957022284,-0.20945359828641608,0.28280691433454325,0.8110272716151529,0.02462924142219467,0.008796157650783811
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.2478331213585834,0.25299444486651573,0.9795990638819934,0.3272840672143216,1.2812461017438705,-0.2480268788684918,0.7436931215856586,0.7803389683676348,2.103690370183429,0.3272840672143216,0.3272840672143216
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(prompt, Treatment(reference='evidence'))[T.guided]:C(parser, Treatment(reference='P1'))[T.P2]",0.3544687889486711,0.16522023621619117,2.145432043111521,0.03191831941857488,1.4254232525446313,0.030643076447736117,0.6782945014496061,1.0311174081113004,1.9705141557222132,0.09575495825572464,0.039897899273218594
screen_prompt_X_parser,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(parser, Treatment(reference='P1'))","C(prompt, Treatment(reference='evidence'))[T.label]:C(parser, Treatment(reference='P1'))[T.P2]",-0.28206430861519255,0.17717627930252816,-1.591998148542042,0.11138512056098165,0.7542251797966134,-0.6293234349629572,0.06519481773257207,0.5329522559203205,1.0673669461383817,0.2227702411219633,0.12376124506775739
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))",Intercept,3.725759192381811,0.38850374701262946,9.590021257274243,8.80668667070647e-22,41.502729343270914,2.9643058403781968,4.487212544385425,19.38124489326563,88.87336971523985,7.926018003635824e-21,4.403343335353235e-21
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.2569416808938743,0.1252823097216935,-10.03287442326126,1.0928783538431384e-23,0.2845228589347569,-1.5024904958483858,-1.0113928659393627,0.22257514682699261,0.36371202450259377,1.0928783538431385e-22,1.0928783538431383e-22
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(prompt, Treatment(reference='evidence'))[T.guided]",-0.8993142203368705,0.15019908557814104,-5.98748132770091,2.1311539987349055e-09,0.406848572570337,-1.1936990185808765,-0.6049294220928646,0.3030980226843469,0.546112968789978,1.4918077991144337e-08,5.327884996837264e-09
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.2930958205713567,0.15298433794670033,-8.452471919196531,2.851991643318333e-17,0.2744199118886234,-1.5929396131455937,-0.9932520279971198,0.20332702955630097,0.3703702759308134,2.281593314654666e-16,9.50663881106111e-17
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(parser, Treatment(reference='P1'))[T.P2]",-0.6916868190453241,0.12782270582399158,-5.411298521545603,6.256936545090028e-08,0.5007307141808811,-0.9422147188668059,-0.4411589192238424,0.3897636618255963,0.6432904672275156,3.7541619270540164e-07,1.2513873090180056e-07
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(year_num, Treatment(reference=2023))[T.2025]",-0.6161647767580731,0.3334413507904262,-1.847895515350595,0.06461745943241413,0.5400115359627207,-1.2696978152636946,0.03736826174754848,0.2809164976314008,1.0380752338563273,0.25846983772965654,0.0923106563320202
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.7296793312730183,0.2660584012561139,-2.742553243303196,0.00609635656813409,0.4820635480121973,-1.2511442155193078,-0.20821444702672876,0.2861771611039709,0.8120328800021896,0.03048178284067045,0.010160594280223484
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.20772437337422844,0.25095919449450893,0.8277217090716057,0.4078281217622314,1.230873861180698,-0.2841466094241917,0.6995953561726486,0.7526562901115746,2.0129380197078897,0.8156562435244628,0.4531423575135904
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(prompt, Treatment(reference='evidence'))[T.guided]:C(year_num, Treatment(reference=2023))[T.2025]",-0.11099357197614249,0.21113540066771003,-0.5256985404869496,0.5990976780439168,0.8949445016351494,-0.5248113531462882,0.3028242091940032,0.5916669699517895,1.3536764796457157,0.8156562435244628,0.5990976780439168
screen_prompt_X_year,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(year_num, Treatment(reference=2023))","C(prompt, Treatment(reference='evidence'))[T.label]:C(year_num, Treatment(reference=2023))[T.2025]",-0.2723655010511217,0.23969002206883092,-1.1363239015969862,0.255821031131658,0.7615758534388516,-0.7421493117596409,0.19741830965739765,0.47608955020626675,1.2182535413554656,0.767463093394974,0.3197762889145725
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))",Intercept,4.084608077120484,0.42859975962407776,9.530122183696669,1.5709822075410038e-21,59.418645660486156,3.2445679844747666,4.924648169766201,25.650626197450997,137.64090689050147,1.4138839867869033e-20,7.854911037705019e-21
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.2689421050802305,0.1272118064128651,-9.975034085766277,1.9603413149363126e-23,0.2811288693249826,-1.5182726640577275,-1.0196115461027335,0.21909000232767384,0.36073504189269084,1.9603413149363125e-22,1.9603413149363125e-22
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(prompt, Treatment(reference='evidence'))[T.guided]",-0.9005478225297743,0.20180769531979295,-4.462405762588628,8.104457409719987e-06,0.4063469927176452,-1.296083637159601,-0.5050120078999476,0.2736012191846013,0.6034983286359824,4.862674445831992e-05,1.6208914819439973e-05
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.7742173270465638,0.24211387489166242,-7.328028300073528,2.335634067310665e-13,0.16961615153582157,-2.2487518019916584,-1.299682852101469,0.10553086580412001,0.2726182396269093,1.868507253848532e-12,7.78544689103555e-13
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(parser, Treatment(reference='P1'))[T.P2]",-0.6994058481097071,0.13005357651876454,-5.377828636714152,7.538951894075034e-08,0.49688043855710606,-0.9543061741471096,-0.44450552207230454,0.38507922981198994,0.6411412278487287,5.277266325852524e-07,1.8847379735187583e-07
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(year_num, Treatment(reference=2023))[T.2025]",-0.8322139133776719,0.25834616827539114,-3.2213131664896646,0.0012760463073612392,0.43508497881374225,-1.3385630987413628,-0.32586472801398103,0.26222218539503783,0.7219028340572161,0.006380231536806196,0.0021267438456020653
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-1.0025323441608802,0.38207416031936986,-2.6239208203006426,0.008692399014122032,0.36694902238418864,-1.7513839378102278,-0.2536807505115326,0.1735336174561445,0.7759394807910404,0.034769596056488127,0.012417712877317189
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(obfuscation_clean, Treatment(reference='no'))[T.yes]",0.2100772895138798,0.24957999263280425,0.8417232779670645,0.3999428653644672,1.2337734140191685,-0.2790905073081885,0.6992450863359482,0.7564714339234025,2.012233071704657,0.7998857307289344,0.44438096151607465
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(prompt, Treatment(reference='evidence'))[T.guided]:C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",-0.13385342975439096,0.24370643501155648,-0.5492404406475507,0.5828404547867343,0.874718262878707,-0.611509265177693,0.343802405668911,0.5425314270617332,1.4102999407009107,0.7998857307289344,0.5828404547867343
screen_prompt_X_dataset,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(dataset_clean, Treatment(reference='nazario'))","C(prompt, Treatment(reference='evidence'))[T.label]:C(dataset_clean, Treatment(reference='nazario'))[T.spam_assassin]",0.47694508126560997,0.2830072926460451,1.6852748803972384,0.09193554983401188,1.6111449595824363,-0.07773901968282582,1.0316291822140458,0.9252058555556932,2.8056330006999564,0.27580664950203565,0.11491943729251484
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))",Intercept,3.990420646018292,0.4273330826385842,9.337963308104511,9.820494037313178e-21,54.07763212029622,3.1528631946441883,4.827978097392396,23.402976020594114,124.95805205135855,8.83844463358186e-20,4.910247018656589e-20
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(model, Treatment(reference='Llama'))[T.Qwen]",-1.2612592913034684,0.1275124565028283,-9.891263378456621,4.5425844396081355e-23,0.283297048267972,-1.511179113629242,-1.0113394689776947,0.22064965349975085,0.3637314461381479,4.542584439608136e-22,4.542584439608135e-22
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.guided]",-1.0346379160353827,0.18541241004120027,-5.5801977645696805,2.402452682681082e-08,0.3553550259900456,-1.398039562002908,-0.6712362700678575,0.24708087618467373,0.5110763586656685,1.6817168778767575e-07,6.006131706702705e-08
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(prompt, Treatment(reference='evidence'))[T.label]",-1.651742760008435,0.21481446782551214,-7.689159751335278,1.4810444419423082e-14,0.19171550319922226,-2.072771380304577,-1.230714139712293,0.12583655705558114,0.29208391445974347,1.1848355535538465e-13,4.936814806474361e-14
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(parser, Treatment(reference='P1'))[T.P2]",-0.6941875726524847,0.12907277128783678,-5.378265033950671,7.520705027443312e-08,0.4994800744638366,-0.9471655557614203,-0.441209589543549,0.3878387743421428,0.6432578723196812,4.5124230164659874e-07,1.5041410054886624e-07
screen_prompt_X_obfuscation,"detected ~ C(model, Treatment(reference='Llama')) + C(prompt, Treatment(reference='evidence')) + C(parser, Treatment(reference='P1')) + C(year_num, Treatment(reference=2023)) + C(dataset_clean, Treatment(reference='nazario')) + C(obfuscation_clean, Treatment(reference='no')) + C(prompt, Treatment(reference='evidence')):C(obfuscation_clean, Treatment(reference='no'))","C(year_num, Treatment(reference=2023))[T.2025]",-0.7959201194692648,0.2572973752759353,-3.093386081438609,0.001978865100856733,0.45116591733658507,-1.3002137083267846,-0.29162653061174504,0.27247355694351805,0.7470474832475468,0.009894325504283664,0.0032981085014278885
